userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,31.058900833129883) (187,30.51532745361328) (70,30.423603057861328)* (1073,30.28750991821289) (877,30.20207977294922) (51,30.081222534179688)* (1824,29.81863784790039) (1014,29.79776954650879) (3992,29.765390396118164) (3768,29.68317222595215) (1394,29.66649627685547) (1098,29.633920669555664) (1081,29.5301513671875) (155,29.459640502929688) (1833,29.424196243286133) (183,29.397998809814453) (993,29.36525535583496) (238,29.35159683227539) (511,29.294784545898438) (1713,29.289453506469727)
175: (2437,29.073163986206055)* (5267,28.895092010498047) (2445,28.638893127441406) (5767,28.460765838623047) (3583,28.342561721801758)* (3609,28.073944091796875) (1459,28.060094833374023)* (892,27.549562454223633) (3602,27.324474334716797) (2447,27.11457061767578) (1696,26.970617294311523)* (2456,26.68816566467285) (1694,26.62356185913086) (3584,26.616239547729492) (9849,26.528135299682617) (2052,25.967201232910156) (12689,25.937665939331055) (15460,25.91750717163086) (12687,25.895326614379883) (11769,25.845212936401367)
176: (159,34.01966094970703) (1062,32.803680419921875) (2531,32.34071731567383) (172,32.11343765258789) (599,31.82636833190918) (229,31.430967330932617) (190,31.31789207458496) (859,31.109006881713867) (199,30.98196029663086) (757,30.975231170654297) (1097,30.95555305480957) (58,30.933683395385742) (58,30.933683395385742) (858,30.802566528320312) (1083,30.730445861816406) (3739,30.69491958618164) (203,30.687744140625) (56,30.671388626098633) (56,30.671388626098633) (1106,30.649412155151367)
177: (163,32.52467727661133)* (1412,32.207061767578125)* (920,31.64881134033203) (152,31.579051971435547)* (841,31.469532012939453) (949,31.438356399536133) (707,31.410884857177734) (868,31.152116775512695) (1131,31.13288116455078) (1119,31.108766555786133) (918,31.0186824798584) (1372,30.881561279296875) (706,30.674442291259766) (1358,30.385438919067383) (607,30.325166702270508)* (843,30.276897430419922) (1249,30.12307357788086) (1274,30.083295822143555) (234,29.925418853759766) (562,29.716060638427734)
178: (841,29.27824592590332) (949,29.144275665283203)* (2375,28.486183166503906) (1119,28.298521041870117) (1202,28.24373435974121) (9260,27.5850887298584) (370,27.51462745666504) (3417,27.50334358215332) (1261,27.355159759521484) (843,27.324317932128906) (920,27.239076614379883) (152,27.23117446899414) (1411,27.204248428344727) (918,27.200443267822266) (1369,27.16499900817871) (1131,27.093820571899414) (1206,27.039278030395508) (3445,26.950721740722656) (1360,26.941574096679688) (855,26.80140495300293)
179: (333,29.685178756713867)* (972,29.510847091674805) (89,29.405502319335938)* (209,29.060718536376953) (230,28.945619583129883)* (1246,28.868694305419922) (190,28.761425018310547) (306,28.406574249267578) (324,28.37095832824707) (2435,28.145740509033203) (344,28.108545303344727) (302,28.101032257080078) (1047,28.08041000366211) (1183,27.956151962280273) (686,27.948055267333984) (681,27.916210174560547) (679,27.8697509765625) (298,27.81599235534668) (540,27.78346061706543) (295,27.750219345092773)
180: (845,26.939807891845703) (370,26.294540405273438) (842,26.273508071899414) (5605,25.94301986694336) (4271,25.895483016967773) (3548,25.65987205505371) (3703,25.63689422607422) (9783,25.54045295715332) (1561,25.435884475708008) (2378,25.393550872802734) (2573,25.322547912597656) (2151,25.304121017456055) (826,25.223674774169922) (1418,25.181974411010742) (1131,25.1527099609375) (407,24.97821617126465) (809,24.939777374267578) (815,24.906078338623047) (953,24.898210525512695) (9122,24.889257431030273)
181: (3056,26.854076385498047) (5358,26.760826110839844) (4028,26.602153778076172) (3046,26.600921630859375) (1789,26.448413848876953) (7,26.186185836791992) (4723,26.12319564819336) (378,26.121185302734375) (3053,26.07571792602539) (4901,26.029598236083984) (11170,26.026748657226562) (14693,25.892107009887695) (1104,25.889816284179688)* (208,25.75489044189453) (2786,25.754518508911133) (198,25.718523025512695) (6245,25.585887908935547) (207,25.540294647216797) (1400,25.363618850708008) (3767,25.35453987121582)
182: (4037,27.32227325439453) (1150,27.214664459228516) (63,26.757360458374023) (63,26.757360458374023) (389,26.66683578491211) (3466,26.595481872558594) (722,26.50362205505371) (1740,26.461179733276367) (1123,26.27645492553711) (157,26.245647430419922) (1464,26.035091400146484) (910,25.969345092773438) (2500,25.89333152770996) (1705,25.855941772460938) (355,25.851768493652344) (1383,25.838640213012695) (2051,25.835914611816406) (95,25.805742263793945) (2469,25.802841186523438) (8802,25.766695022583008)
183: (59,31.779010772705078)* (187,31.6592960357666) (51,31.46369743347168) (599,31.442033767700195) (1001,31.201623916625977) (166,30.802350997924805) (441,30.758180618286133) (227,30.611595153808594) (715,30.502700805664062) (203,30.344308853149414) (173,30.191190719604492) (851,30.132659912109375) (1062,30.008586883544922) (1014,29.86370277404785) (961,29.825069427490234) (1075,29.725326538085938) (3281,29.714359283447266) (2938,29.68799591064453) (81,29.68503761291504) (3739,29.672754287719727)
184: (81,30.191587448120117)* (418,29.65873146057129)* (1781,29.63555145263672) (65,29.318025588989258) (65,29.318025588989258) (58,29.28449249267578) (58,29.28449249267578) (1705,28.78853988647461) (697,28.751144409179688) (4153,28.74361801147461) (183,28.73638916015625) (703,28.72583770751953) (4437,28.59859275817871) (159,28.578279495239258) (238,28.56119728088379)* (229,28.40114974975586) (378,28.389036178588867)* (506,28.374374389648438)* (3197,28.369508743286133) (54,28.329132080078125)
185: (720,29.749191284179688) (511,28.265132904052734) (187,28.21099281311035)* (99,28.004518508911133) (2040,27.873355865478516) (1814,27.759143829345703) (1079,27.698732376098633) (1892,27.659170150756836) (2034,27.573484420776367) (3739,27.428115844726562) (3302,27.319517135620117) (75,27.304052352905273) (75,27.304052352905273) (3912,27.250343322753906)* (16603,27.214675903320312) (860,27.21190071105957) (3910,27.19228744506836)* (16600,27.14069366455078) (16602,27.129413604736328) (16605,27.12728500366211)
186: (486,30.156633377075195) (1246,29.485319137573242) (300,29.324111938476562)* (344,29.281349182128906)* (1047,29.227170944213867) (209,29.126272201538086) (540,29.075084686279297) (89,28.998674392700195)* (461,28.90631675720215) (324,28.90040397644043) (403,28.85210609436035) (475,28.791112899780273) (2435,28.78839683532715) (536,28.719545364379883) (488,28.711185455322266) (1183,28.646167755126953) (1186,28.566246032714844)* (681,28.515806198120117)* (321,28.137195587158203) (1180,28.12348175048828)
187: (99,32.04295349121094) (193,31.756561279296875)* (1122,31.663646697998047) (72,31.431201934814453)* (72,31.431201934814453)* (159,31.232633590698242)* (511,31.033193588256836) (1892,31.005226135253906) (1001,30.662195205688477) (85,30.511255264282227) (1014,30.378442764282227) (868,30.368206024169922) (163,30.323341369628906)* (877,30.31851577758789) (59,30.309171676635742) (1079,30.30837059020996) (1013,30.27279281616211)* (77,30.23882293701172) (77,30.23882293701172) (2936,30.190237045288086)
189: (1870,28.569976806640625) (1179,28.300968170166016) (1974,28.29511260986328) (1116,28.256591796875)* (2380,28.144838333129883) (234,28.022991180419922)* (614,27.993993759155273)* (1104,27.942426681518555) (982,27.780841827392578)* (806,27.73873519897461) (497,27.6820125579834) (854,27.662675857543945) (2794,27.598100662231445) (1672,27.587961196899414) (510,27.566814422607422) (3946,27.554866790771484)* (1860,27.412784576416016) (220,27.340469360351562) (503,27.333715438842773) (7639,27.290878295898438)
190: (4580,26.527912139892578) (4980,26.045459747314453) (8371,25.595382690429688) (2021,25.53659439086914) (2833,25.486543655395508) (334,25.36644744873047) (3311,25.35573387145996) (3176,24.880420684814453) (17147,24.879623413085938) (18289,24.83701515197754) (18288,24.818937301635742) (18282,24.807579040527344) (18287,24.79886245727539) (792,24.797420501708984) (18291,24.784517288208008) (18298,24.78036880493164) (14343,24.7652645111084) (17146,24.754920959472656) (18301,24.749589920043945) (18300,24.74669647216797)
191: (70,29.880435943603516) (3053,29.651050567626953)* (159,29.643611907958984) (190,29.2409725189209)* (1055,29.118677139282227) (1061,29.058574676513672) (64,29.033349990844727) (64,29.033349990844727) (173,28.95052146911621) (1099,28.90703010559082) (1073,28.798789978027344) (1713,28.791484832763672)* (986,28.749893188476562) (3413,28.664751052856445) (3827,28.528730392456055) (233,28.510929107666016) (868,28.415523529052734)* (1786,28.404022216796875) (1791,28.3635311126709)* (1796,28.318204879760742)
192: (17956,24.497377395629883) (12868,24.066781997680664) (2700,24.029817581176758) (2429,23.967758178710938) (4853,23.706119537353516) (2679,23.504989624023438) (1565,23.474088668823242) (14230,23.38485336303711) (13654,23.19978904724121) (18713,23.022104263305664) (18724,22.957473754882812) (11377,22.908506393432617) (14908,22.89690589904785) (18707,22.894954681396484) (18717,22.892793655395508) (4122,22.871578216552734) (18710,22.853055953979492) (18715,22.84947967529297) (18712,22.84231948852539) (18723,22.8363094329834)
193: (968,28.20553207397461) (1099,28.007776260375977) (1379,27.835262298583984) (70,27.23540687561035) (529,27.121417999267578) (757,26.831233978271484) (88,26.805988311767578) (526,26.74513053894043) (155,26.73870849609375) (3046,26.517763137817383) (377,26.435211181640625) (486,26.41307258605957) (1401,26.396886825561523) (5149,26.373313903808594) (475,26.369314193725586) (65,26.284889221191406) (65,26.284889221191406) (4297,26.222171783447266) (1410,26.22073745727539) (2702,25.95551300048828)
194: (1983,29.98270606994629) (603,29.6634521484375) (84,29.647565841674805) (3411,29.447237014770508) (757,29.432310104370117) (748,29.303030014038086) (1098,29.02354621887207)* (1709,29.012271881103516) (64,29.00188636779785) (64,29.00188636779785) (1964,28.957691192626953) (703,28.865245819091797) (6217,28.58885955810547) (441,28.5314998626709) (2542,28.529804229736328) (1097,28.410480499267578) (986,28.393159866333008) (8701,28.389062881469727) (199,28.242656707763672) (237,28.234594345092773)
195: (2136,29.520889282226562) (959,28.30214500427246) (599,28.037736892700195) (1414,28.013242721557617) (1804,27.556428909301758) (203,27.5321102142334) (4129,27.024066925048828) (3371,26.994691848754883) (2821,26.962095260620117) (8054,26.882612228393555) (863,26.809358596801758)* (718,26.753625869750977) (1639,26.744895935058594) (1412,26.715322494506836)* (3065,26.643173217773438) (420,26.639253616333008) (1103,26.585298538208008) (196,26.576608657836914) (197,26.478193283081055) (620,26.400663375854492)
196: (203,29.879928588867188) (207,29.598949432373047)* (159,29.57921600341797) (190,29.348651885986328)* (234,29.117355346679688)* (533,29.105411529541016) (441,29.012229919433594) (228,28.939504623413086) (716,28.853315353393555)* (429,28.735849380493164) (959,28.67496109008789) (735,28.66579246520996) (208,28.50389289855957) (428,28.425622940063477) (1048,28.238245010375977) (1512,28.194334030151367) (1400,28.0676212310791) (173,28.062480926513672) (436,27.988698959350586)* (1513,27.960914611816406)
198: (3027,31.603477478027344) (2214,30.740962982177734) (1861,30.209060668945312) (823,30.163480758666992)* (5966,29.994226455688477) (805,29.729154586791992) (815,29.630712509155273) (2847,29.543359756469727) (810,29.407989501953125) (4346,29.396188735961914) (814,29.15036964416504) (5239,29.148584365844727) (3041,29.13907814025879) (14208,29.062301635742188) (4774,28.936079025268555) (3032,28.833757400512695) (412,28.727758407592773) (827,28.639358520507812) (9181,28.58445930480957) (537,28.564699172973633)
200: (1415,31.637226104736328)* (975,31.610260009765625) (2901,31.55055809020996) (1249,31.523035049438477) (2444,31.259626388549805) (730,31.230770111083984) (2346,31.165058135986328) (1244,31.074546813964844) (706,31.050390243530273)* (2347,31.027570724487305)* (163,30.841190338134766)* (724,30.72995376586914) (1639,30.68585968017578) (1372,30.59326934814453) (728,30.59015464782715) (1369,30.585311889648438) (707,30.512155532836914) (868,30.429140090942383) (2343,30.334278106689453) (735,30.319442749023438)
201: (518,28.478586196899414)* (930,28.189971923828125) (936,27.96623992919922) (961,27.601276397705078) (378,27.49428367614746)* (1463,27.479324340820312) (183,27.09823226928711) (156,27.047319412231445) (166,26.791471481323242) (697,26.779420852661133) (189,26.768512725830078) (7157,26.742528915405273) (504,26.720420837402344) (5079,26.64817237854004) (86,26.646331787109375) (521,26.460168838500977) (173,26.45088005065918) (1388,26.444087982177734) (178,26.340269088745117) (72,26.299400329589844)*
202: (841,29.880107879638672) (1360,28.869590759277344) (918,28.67131996154785)* (2379,28.589372634887695) (953,28.522436141967773) (25,28.39600372314453) (707,28.388309478759766)* (1274,28.03927230834961) (1339,28.014657974243164) (917,27.99518585205078)* (15,27.991445541381836) (957,27.646413803100586) (1527,27.50718116760254) (1521,27.50665283203125) (949,27.468673706054688) (1281,27.366971969604492) (6282,27.352394104003906) (4273,27.29623794555664) (1206,27.19300651550293) (1263,27.19203758239746)
203: (779,31.09917449951172) (2210,30.184476852416992) (768,29.666637420654297) (823,29.06894302368164) (1541,28.80095672607422)* (1853,28.713455200195312) (1196,28.62501335144043) (2576,28.354524612426758) (808,28.27373504638672) (2204,28.162124633789062) (1192,27.867942810058594) (4166,27.82073211669922)* (5963,27.70892906188965) (1672,27.673377990722656) (377,27.640260696411133) (7639,27.57136344909668) (834,27.570980072021484) (230,27.54578399658203) (1868,27.510744094848633) (825,27.499603271484375)
204: (8275,29.356630325317383) (10564,28.758182525634766) (10214,27.843347549438477) (4185,27.58846092224121)* (8925,27.40581703186035) (3737,27.378746032714844)* (9485,27.377939224243164) (4736,27.369089126586914) (8270,27.358842849731445) (15181,27.257200241088867) (6687,27.219627380371094) (15182,27.2039737701416) (15179,27.19786834716797) (14203,27.118873596191406) (11413,27.0804443359375) (2628,26.7017765045166) (18078,26.5664119720459) (7151,26.561908721923828) (8934,26.490385055541992) (3333,26.429161071777344)
205: (779,28.92059326171875)* (968,27.79410171508789) (460,27.788097381591797)* (2210,27.788005828857422) (1191,27.622655868530273) (1410,27.445411682128906) (4891,27.434431076049805) (2824,27.390666961669922) (1099,27.354793548583984) (2747,27.111156463623047) (377,27.09002685546875) (492,27.026317596435547) (1863,26.985397338867188) (1196,26.879764556884766) (56,26.842273712158203) (56,26.842273712158203) (4155,26.766767501831055) (1044,26.72494125366211) (1541,26.58294677734375) (1401,26.537015914916992)
206: (2821,29.42185401916504) (420,28.88709831237793) (190,28.215087890625) (1090,28.156635284423828) (432,28.005191802978516) (1400,27.827770233154297) (203,27.71324920654297) (1048,27.468435287475586) (228,27.409507751464844) (443,27.366506576538086) (3767,27.122703552246094) (159,27.110170364379883) (1398,27.00640296936035) (154,26.985334396362305)* (1977,26.91242027282715) (7324,26.85478401184082) (163,26.846315383911133) (424,26.790300369262695) (4028,26.758590698242188) (425,26.75044059753418)
207: (680,27.46343231201172) (471,27.399200439453125) (6600,27.35802459716797) (362,27.113048553466797) (289,27.097824096679688) (498,27.059816360473633) (300,26.855905532836914) (540,26.684650421142578) (5746,26.66827964782715) (689,26.63498878479004) (288,26.603654861450195) (298,26.468961715698242) (548,26.458560943603516) (292,26.372276306152344) (546,26.363006591796875) (701,26.304855346679688) (898,26.279449462890625) (1934,26.262659072875977) (679,26.10150718688965) (525,26.060583114624023)
208: (954,29.6280574798584) (1353,29.517175674438477) (1214,29.507966995239258) (1274,28.941118240356445)* (1261,28.796175003051758) (3509,28.686439514160156) (4273,28.599672317504883)* (9223,28.4991455078125) (2746,28.49618911743164) (1264,28.494686126708984) (7918,28.323619842529297) (1531,28.27669906616211) (2970,28.164541244506836) (7917,28.137290954589844) (9226,27.999950408935547) (947,27.81215476989746) (7924,27.777780532836914) (10585,27.667362213134766) (1532,27.502737045288086) (9208,27.309772491455078)
