userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,64.08512878417969) (187,63.5308723449707) (51,63.48228454589844)* (1073,63.38427734375) (3992,63.11385726928711) (1824,62.50410461425781) (59,62.428619384765625)* (1098,62.28968811035156) (1167,62.03181838989258) (1892,61.94208908081055) (1713,61.92414855957031) (61,61.74566650390625)* (1109,61.70138931274414) (175,61.68661880493164) (1464,61.62046813964844) (1848,61.41236114501953) (157,61.393287658691406) (4308,61.30300521850586) (1072,61.292381286621094) (3201,61.256954193115234)
205: (45,59.758670806884766) (779,59.41132354736328)* (460,58.95540237426758)* (2193,58.9488410949707) (1191,58.69628143310547) (8726,58.563087463378906) (2747,58.54513168334961) (377,58.530120849609375) (8,58.31015396118164) (9788,58.043235778808594) (1179,58.028564453125) (4502,58.0279426574707) (2702,57.895751953125) (1099,57.89516830444336) (5716,57.87727355957031) (1700,57.8521842956543) (4896,57.80399703979492) (2832,57.75690460205078) (5605,57.75014877319336) (407,57.64636993408203)
206: (159,64.36779022216797) (190,64.13823699951172) (3213,64.08853912353516) (154,63.9838981628418)* (199,63.797630310058594) (203,63.77146911621094) (72,63.708370208740234) (72,63.708370208740234) (1090,63.6794548034668) (2524,63.664737701416016) (228,63.611663818359375) (1375,63.50408172607422) (425,63.49537658691406) (1151,63.448883056640625) (1376,63.120479583740234) (429,63.101219177246094) (88,63.031646728515625) (715,63.027915954589844) (3057,63.02222442626953) (851,62.935001373291016)
207: (691,61.18341064453125) (498,60.995689392089844) (914,60.510520935058594) (300,60.423160552978516) (288,60.31727600097656) (289,60.11631393432617) (297,59.91889953613281) (464,59.53459930419922) (548,59.49293518066406) (344,59.45084762573242) (292,59.41714859008789) (5746,59.386653900146484) (191,59.353797912597656) (3081,59.321327209472656) (324,59.292205810546875) (680,59.26093673706055) (471,59.25292205810547) (1590,59.24720764160156) (461,59.100990295410156) (1470,59.09036636352539)
208: (4273,65.37454986572266)* (2970,64.81715393066406) (1261,64.56765747070312) (954,63.70905685424805) (1353,63.496856689453125) (1254,62.92987823486328)* (3509,62.84870147705078) (1535,62.82511520385742) (25,62.59227752685547) (1214,62.155723571777344) (1531,62.10991287231445) (8251,62.10982894897461) (949,62.07902526855469) (1369,61.90319061279297)* (5689,61.81267166137695) (3806,61.7230224609375) (47,61.661651611328125) (3809,61.594139099121094) (7917,61.5938606262207) (923,61.562164306640625)
209: (292,62.70143127441406)* (89,62.681034088134766) (333,62.53791809082031)* (466,62.354068756103516) (679,62.23823165893555) (344,62.214599609375) (701,62.04343032836914) (455,61.75284957885742) (157,61.63434600830078) (544,61.49281692504883) (291,61.480873107910156)* (498,61.420684814453125)* (681,61.37184143066406) (646,61.27286911010742)* (686,61.26939392089844) (293,61.21314239501953) (458,61.20453643798828) (464,61.20112991333008) (298,60.82532501220703) (320,60.7146110534668)*
210: (75,64.3968505859375) (75,64.3968505859375) (1793,64.29374694824219) (930,63.88023376464844) (1104,63.64463806152344) (518,63.61609649658203) (1797,63.474639892578125) (175,63.3685302734375) (2014,63.32892608642578) (877,63.06916046142578) (1300,62.891849517822266) (1114,62.8823356628418) (153,62.84413146972656) (70,62.79728317260742) (377,62.76052474975586) (7,62.59925079345703) (3988,62.552574157714844) (30,62.45698165893555) (51,62.455421447753906) (10182,62.454864501953125)
211: (1075,62.5871467590332) (70,62.015567779541016) (190,61.96874237060547)* (159,61.950191497802734) (172,61.75399398803711) (450,61.699092864990234) (1104,61.61833572387695) (3046,61.551544189453125) (1791,61.451416015625) (1001,61.43473815917969) (7,61.376060485839844) (64,61.35891342163086) (64,61.35891342163086) (1786,61.30208206176758) (1151,61.24824523925781) (961,61.23247528076172) (6439,61.19245529174805) (1707,61.171226501464844) (1300,61.117835998535156) (81,61.10694122314453)
212: (925,52.36796188354492) (1350,52.18075942993164)* (955,51.810184478759766) (1347,51.61082458496094) (6282,51.5167236328125) (956,51.3778190612793) (2664,51.09234619140625) (9511,51.03009033203125) (10125,51.0123291015625) (4137,51.002960205078125) (1249,50.97990417480469) (5158,50.93165969848633) (1809,50.87443161010742) (2961,50.703739166259766) (4180,50.654842376708984) (10460,50.608638763427734) (3376,50.6064567565918) (1808,50.5904541015625) (5016,50.58698654174805) (952,50.57545471191406)
213: (841,67.04647064208984) (1274,67.00533294677734) (815,66.64949035644531) (503,66.1628646850586) (2379,66.1150131225586) (25,65.76847076416016) (3719,65.70747375488281) (917,65.6556396484375) (377,65.55695343017578)* (230,65.3860855102539) (1710,65.36412811279297) (1406,65.24491882324219) (1131,65.24120330810547) (1281,65.18580627441406) (2850,65.15699768066406) (1547,65.06644439697266) (220,64.9614028930664)* (1861,64.92678833007812) (839,64.90828704833984) (1195,64.83939361572266)
214: (289,66.4931869506836)* (55,64.70278930664062)* (913,64.55428314208984) (349,64.54251861572266)* (180,64.30219268798828) (802,64.27315521240234) (257,64.1835708618164) (959,64.15162658691406)* (299,64.0860824584961) (1244,64.0478515625)* (161,64.04496765136719) (333,63.90907287597656) (475,63.891212463378906) (679,63.830230712890625) (227,63.79554748535156)* (525,63.788368225097656) (1464,63.758506774902344) (461,63.74384689331055)* (466,63.65245056152344)* (378,63.51012420654297)
215: (227,65.00545501708984) (920,64.40310668945312) (1412,64.34522247314453) (737,64.03689575195312) (65,63.97572326660156) (65,63.97572326660156) (1249,63.87261199951172) (163,63.82170486450195) (212,63.793514251708984) (917,63.76430892944336) (190,63.70912170410156) (154,63.587467193603516) (159,63.52759552001953) (8600,63.40745544433594) (1122,63.322608947753906) (220,63.316410064697266) (5236,63.29287338256836) (447,63.248268127441406) (511,63.240325927734375) (234,63.16834259033203)
216: (4732,61.77739715576172) (1405,61.717498779296875) (72,61.68719482421875)* (72,61.68719482421875)* (5149,61.438232421875) (757,61.367218017578125) (2083,60.98688507080078) (532,60.9801025390625) (7324,60.9400634765625) (450,60.885520935058594) (4028,60.81247329711914) (59,60.7145881652832) (84,60.642250061035156) (487,60.578094482421875) (36,60.474822998046875) (4706,60.407188415527344) (3411,60.379920959472656) (690,60.32318878173828) (3196,60.296424865722656) (1409,60.269866943359375)
217: (3354,57.61180877685547) (3444,57.417640686035156) (4807,57.13106155395508) (1878,57.06596374511719) (3430,57.00823974609375)* (5785,56.899234771728516) (10753,56.81855773925781) (10742,56.624290466308594) (10750,56.560340881347656) (3436,56.539424896240234) (857,56.484031677246094) (3442,56.4520263671875) (1804,56.401180267333984) (3435,56.214012145996094) (8555,56.1878776550293) (3792,55.97638702392578) (4214,55.94709014892578) (3431,55.94228744506836) (4791,55.91613006591797) (875,55.8282585144043)
218: (1131,66.30790710449219) (234,66.24952697753906) (377,66.21671295166016) (190,66.17990112304688) (154,65.74637603759766) (1118,65.6187973022461) (173,65.54801177978516) (65,65.5465087890625)* (65,65.5465087890625)* (233,65.53136444091797) (517,65.36113739013672) (220,65.33778381347656) (1116,65.2411117553711) (1099,65.17704772949219) (512,65.17285919189453) (229,65.12060546875) (1351,65.09246826171875) (162,64.7221450805664) (978,64.48049926757812) (533,64.4761734008789)
219: (3375,63.8220100402832) (498,63.75020980834961)* (536,63.7225227355957) (4747,63.6953125) (1470,63.57987976074219) (3082,63.457881927490234) (488,63.25642776489258) (1852,63.21242904663086) (4177,63.166481018066406) (209,63.129539489746094) (11796,63.1160888671875) (1377,63.04899215698242) (1866,62.964141845703125) (540,62.78764724731445) (497,62.72398376464844) (1874,62.6950798034668) (403,62.658504486083984) (2661,62.56867599487305) (5437,62.496646881103516) (1179,62.44891357421875)
220: (429,60.58403015136719)* (428,60.47018814086914) (533,60.01272964477539) (212,60.00982666015625) (196,59.66313552856445) (159,59.530948638916016) (3747,59.335205078125) (1515,59.24386978149414) (439,59.21641540527344) (65,59.04891586303711) (65,59.04891586303711) (618,58.99689483642578) (190,58.848148345947266) (1755,58.846649169921875) (10418,58.81222152709961) (1239,58.79165267944336) (229,58.759124755859375) (1766,58.7440185546875) (857,58.68022155761719) (1090,58.65079116821289)
223: (291,63.12943649291992)* (344,62.96968078613281)* (289,62.74762725830078)* (333,62.60117721557617)* (1459,62.08028793334961) (302,61.66805648803711)* (701,61.65569305419922) (786,61.64616775512695) (1470,61.62189865112305)* (89,61.62162399291992) (498,61.45517349243164) (311,61.38288497924805)* (257,61.31686782836914) (307,61.247840881347656) (306,61.142555236816406) (310,61.117645263671875) (2977,61.03048324584961) (680,61.02324676513672) (293,60.8851318359375) (318,60.87022399902344)
224: (851,63.19895553588867) (959,63.104400634765625) (1889,63.088592529296875) (1001,62.8766975402832) (1014,62.80744171142578) (1013,62.629146575927734)* (2029,62.62629699707031) (511,62.543617248535156) (2938,61.98223114013672) (203,61.8905143737793) (874,61.87483215332031) (3993,61.84980773925781) (187,61.81449890136719)* (715,61.79212188720703)* (1883,61.75603485107422) (2552,61.63990020751953) (2531,61.63376235961914) (1244,61.56751251220703) (868,61.488189697265625) (877,61.4361686706543)
225: (1281,59.058597564697266) (842,59.05801010131836)* (391,58.70235824584961) (805,58.51851272583008) (3,58.462646484375) (809,58.357513427734375) (841,58.292152404785156)* (813,58.111297607421875)* (25,58.084922790527344) (815,57.96076965332031) (1214,57.941768646240234) (5667,57.867061614990234) (3806,57.625301361083984) (2955,57.613746643066406) (1521,57.43806838989258) (3997,57.382713317871094) (850,57.377723693847656) (2143,57.328678131103516) (2211,57.20784378051758) (12,57.15882873535156)
226: (288,63.07256317138672)* (461,62.864768981933594)* (300,62.384727478027344)* (466,62.13967514038086)* (686,61.96263885498047)* (292,61.93357467651367)* (793,61.828834533691406) (306,61.8245735168457)* (458,61.56818389892578) (802,61.43037033081055)* (524,61.37407302856445) (797,61.350582122802734) (299,61.124656677246094) (464,60.96794509887695) (1034,60.89908981323242) (55,60.80203628540039) (704,60.7974739074707) (293,60.753807067871094) (528,60.7508544921875) (908,60.71925354003906)
227: (374,67.30558776855469) (344,67.25872802734375)* (288,66.81188201904297)* (89,66.42321014404297)* (302,66.31451416015625)* (1904,66.20836639404297)* (318,66.15048217773438) (2102,66.08413696289062) (375,66.04168701171875) (912,66.01905059814453) (3324,65.75711059570312) (5574,65.66871643066406) (686,65.59906768798828) (680,65.44511413574219) (306,65.35820770263672) (290,65.33626556396484) (523,65.25476837158203) (1459,65.2310791015625)* (4923,65.14213562011719) (349,65.12316131591797)*
228: (569,67.7713851928711) (227,65.29440307617188) (1944,64.78075408935547) (2629,64.53964233398438) (4780,64.46330261230469) (7527,64.43154907226562) (2459,64.41908264160156) (1881,64.40924835205078) (1901,64.39158630371094) (5652,64.31566619873047) (1946,64.26244354248047) (212,64.25932312011719)* (735,64.14168548583984) (1620,64.1407699584961) (2415,64.11227416992188) (5627,64.10881805419922) (572,64.09516906738281) (271,64.0872573852539) (3065,64.0060043334961) (429,64.00578308105469)
229: (475,68.88459777832031) (331,68.60581970214844) (1613,68.54780578613281) (306,68.5263671875)* (89,68.403076171875)* (289,68.38824462890625)* (288,68.18704223632812)* (157,68.08462524414062) (468,68.01849365234375) (300,67.77596282958984) (295,67.77146911621094) (67,67.71062469482422) (67,67.71062469482422) (292,67.67935180664062) (913,67.53693389892578)* (2179,67.45468139648438) (333,67.22549438476562) (377,67.14456176757812) (328,67.04366302490234) (701,66.96470642089844)
230: (1459,65.89415740966797) (311,65.68367004394531) (293,65.58900451660156) (679,65.32218933105469) (466,65.22918701171875)* (295,65.15629577636719) (2094,65.07929229736328) (342,64.89897918701172) (374,64.83990478515625)* (681,64.7892074584961) (1684,64.63089752197266) (325,64.58256530761719) (2392,64.58009338378906) (786,64.51863098144531) (290,64.50508880615234) (523,64.44556427001953) (305,64.386474609375) (686,64.32202911376953) (386,64.31263732910156) (909,64.1895980834961)
231: (328,59.417484283447266)* (531,59.33344650268555) (308,59.19402313232422) (294,59.18360137939453) (317,59.140289306640625)* (333,59.13966751098633) (257,59.044227600097656)* (461,58.915916442871094)* (310,58.90727615356445) (314,58.89830780029297) (1042,58.893043518066406) (330,58.85870361328125) (55,58.60696792602539) (458,58.585723876953125)* (1444,58.484397888183594) (544,58.457611083984375) (302,58.32633590698242) (686,58.30997848510742) (301,58.24424362182617) (290,58.2343864440918)
232: (67,61.945823669433594)* (67,61.945823669433594)* (288,61.891448974609375)* (299,61.46414566040039)* (257,61.345069885253906)* (329,61.14305114746094) (157,61.10631561279297) (300,61.088382720947266) (302,60.6988639831543) (331,60.48710250854492) (701,60.428035736083984) (913,60.03225326538086) (298,59.9713249206543) (1601,59.95851516723633) (468,59.919925689697266) (466,59.87482452392578) (1037,59.85032653808594) (3795,59.83748245239258) (352,59.817508697509766)* (333,59.81026077270508)
233: (306,67.54490661621094)* (466,67.54378509521484)* (295,67.37474822998047) (333,67.34447479248047) (802,67.00348663330078) (302,66.9183349609375)* (701,66.88169860839844) (704,66.66496276855469) (544,66.55561828613281) (790,66.5497817993164) (2596,66.52400207519531) (328,66.448974609375) (318,66.23756408691406) (349,66.06671905517578) (299,66.06636047363281) (686,66.06562805175781) (2657,66.04813385009766) (523,66.04190063476562) (157,66.00692749023438) (1452,65.97110748291016)
234: (3357,58.62671661376953) (278,58.24656677246094) (6636,58.13349914550781) (1963,57.9654426574707) (527,57.68464279174805) (2226,57.674896240234375) (331,57.61070251464844)* (2924,57.46139907836914) (1641,57.373207092285156) (475,57.3354377746582) (6288,57.12936782836914) (2132,56.785728454589844) (1941,56.777626037597656) (5753,56.629451751708984) (1620,56.6285400390625) (2236,56.56319808959961) (16498,56.38854217529297) (2179,56.38720703125) (3411,56.38481140136719) (2976,56.35517883300781)
235: (920,61.21389389038086)* (1994,60.63147735595703) (370,60.598289489746094) (2006,60.406463623046875) (917,59.730838775634766)* (506,59.57987976074219) (1134,59.512428283691406)* (4971,59.49791717529297) (10956,59.47553634643555) (923,59.30363082885742) (821,59.29515075683594)* (1119,59.17594528198242) (843,59.16875076293945) (3788,59.128013610839844) (1113,59.084022521972656) (198,58.90847396850586) (806,58.8128547668457) (978,58.8104248046875) (2963,58.78131103515625) (2654,58.69260025024414)
236: (306,64.67418670654297) (301,64.22472381591797)* (907,63.784481048583984) (377,63.70951461791992) (538,63.672386169433594) (310,63.66881561279297) (295,63.43010330200195)* (330,63.37007141113281) (498,63.37006378173828) (1377,63.34852981567383) (328,63.334896087646484) (67,63.33185958862305) (67,63.33185958862305) (5988,63.32493209838867) (302,63.28902816772461) (475,63.25115203857422)* (913,63.051570892333984) (1455,63.039127349853516) (903,63.00358963012695) (689,62.992889404296875)
237: (159,64.84825134277344) (154,64.56226348876953)* (1412,64.46590423583984) (709,64.30955505371094) (212,64.2047119140625) (228,64.19800567626953) (857,63.99380874633789) (199,63.94767761230469) (206,63.88371658325195) (599,63.87849426269531)* (229,63.815391540527344) (88,63.76703643798828) (441,63.72614288330078)* (207,63.69020080566406)* (418,63.6108512878418) (225,63.49763107299805)* (226,63.47631072998047) (1090,63.41666793823242) (863,63.3278694152832) (868,63.326416015625)
238: (4183,52.759952545166016) (6506,51.83250427246094) (4324,51.6179313659668) (4216,51.31870651245117) (1018,51.291954040527344) (15413,50.535667419433594) (59,50.524818420410156) (1003,50.45404052734375) (1007,50.448970794677734) (5087,50.25667190551758) (15408,50.17473220825195) (15398,50.103355407714844) (15412,50.084068298339844) (15405,50.00934982299805) (5238,50.00900650024414) (4401,49.965797424316406) (15397,49.950164794921875) (4404,49.93890380859375) (72,49.928314208984375) (72,49.928314208984375)
240: (300,63.460838317871094)* (377,63.2598876953125) (966,62.8753776550293) (292,62.63315963745117)* (466,62.62939453125)* (294,62.40757751464844) (405,62.387882232666016) (491,62.298095703125) (291,62.24867630004883) (461,61.954036712646484) (468,61.786224365234375) (1854,61.776832580566406) (544,61.68313980102539)* (257,61.66603088378906) (310,61.5803108215332) (518,61.547996520996094) (328,61.54460525512695)* (545,61.51470947265625) (349,61.500938415527344) (230,61.4977912902832)
